321,雲遊____,"うんゆうへいき
うんゆうひょうき",◆１,萍寄,,＊『正法眼蔵-弁道話』,"➡雲遊萍寄（うんゆうへいき／うんゆうひょうき）
物事に執着せず、自然のままに行動すること。また、諸国を修行してまわる僧のこと。〈漢検四字熟語辞典〉
★「雲遊」は、雲のように自由に漂うこと。
★「萍寄」は、浮き草のように流れに任せて流れたり止まったりする意。
類：一所不住（いっしょふじゅう）／類：行雲流水（こううんりゅうすい）
●H29-1㈣書",
322,____舂雨,がいふうしょうう,◆１,磑風,,＊『事物原始-磨鎧』,"➡磑風舂雨（がいふうしょうう）
物事の前兆のたとえ。〈漢検四字熟語辞典〉
★「磑」は、石臼、碾き臼。
★「舂」は、きねを持って穀物をつくこと、うすで穀物をつくこと。
★羽蟻などの群れが、ひきうすのようにぐるぐる飛び回れば風の吹く兆しで、きねで臼をつくように上に下に飛ぶ場合は雨になる兆しである。
●R01-1㈣書",
323,断鶴____,だんかくぞくふ,◆１,続鳧,続鳬,＊『荘子-駢拇』,"➡断鶴続鳧／断鶴続鳬（だんかくぞくふ）
生まれつきの自然のあり方に手を加え損なうこと。物事は自然のままが一番良いということ。〈漢検四字熟語辞典〉
★鶴の足が長いからといって短く切り、鳧(ｶﾓ)の足が短いからといって継ぎ足して長くするという意。
「鶴を断ちて鳧(ﾌ)に続く」
●H26-2㈣書",
324,____未雨,ちゅうびゅうみう,◆１,綢繆,,＊『詩経-豳風･鴟鴞』,"➡綢繆未雨（ちゅうびゅうみう）
前もって準備をして災いを防ぐこと。〈漢検四字熟語辞典〉
★「綢繆」は、固めふさぐ、つくろうこと。
★「未雨」は、まだ雨が降らないうちにの意。
★小鳥が雨が降る前に巣の隙間を固めつくろうことから。
類：綢繆牖戸（ちゅうびゅうゆうこ）
●H23-1㈣書／●H29-2㈣書",
325,____不食,せいせつふしょく,◆１,井渫,,＊『易経-井卦』,"➡井渫不食（せいせつふしょく）
賢者が登用されないままでいること。〈漢検四字熟語辞典〉
★「井渫」は、井戸の水が綺麗に澄んでいること。
★「不食」は、飲用として用いられない意。
★せっかく綺麗な井戸水があっても、汲んで用いられないということから。
「井(ｾｲ)渫(ｻﾗ)えども食らわれず」
●H20-1㈣書／●H22-3㈣書／●H24-2㈣書／●H26-3㈣書",
326,刺字____,しじまんめつ,◆１,漫滅,,＊『後漢書-文苑･禰衡伝』,"➡刺字漫滅（しじまんめつ）
長い間、人を訪問しないこと。〈漢字ペディア〉
★「刺字」は、名刺の字、名刺のこと。
★名刺をポケットに入れたまま、長い間使用しないために文字が擦り汚れて見えなくなる意。
●H27-3㈣書",
327,潑墨____,はつぼくりんり,◆１,淋漓,,＊『夏目漱石-草枕･七』,"➡潑墨淋漓／溌墨淋漓（はつぼくりんり）
語義未詳。
●H26-2㈣書／●H28-1㈣書",
328,____棘路,かいもんきょくろ,◆１,槐門,,＊『平家･一一』,"➡槐門棘路（かいもんきょくろ）
政界の最高幹部のこと。もとは、中国周代の三公と九卿のことをいう。〈漢検四字熟語辞典〉
★中国周代、朝廷の庭の三公(最も高い三つの官位)が位置すべき所に三本の槐(ｴﾝｼﾞｭ:マメ科の落葉高木)を植え、九卿の位置を示すために九本の棘(ｲﾊﾞﾗ)を植えたという故事から。
類：三槐九棘（さんかいきゅうきょく）／類：公卿大夫（こうけいたいふ）
●H24-2㈣書／●H27-2㈣書",
329,____晦迹,とうこうかいせき,◆１,韜光,,＊『太平御覧』,"➡韜光晦迹／韜光晦跡（とうこうかいせき）
才能などを包み隠して表面にあらわさないこと。〈漢検四字熟語辞典〉
★「韜」は、包む、包み隠す意。
★「光」は、人の才能などのたとえ。
★「晦」は、くらます、隠す意。
★「迹」は、跡(ｱﾄ)･痕跡の意。
★仏教では韜光晦迹(ﾄｳｺｳﾏｲｾｷ)と読み、高い境地に達した人が俗世を避けて人里離れたところに居る意。
類：韜光隠迹（とうこういんせき）／類：韜光養晦（とうこうようかい）／類：晦迹韜光（かいせきとうこう）
「光を韜(ﾂﾂ)み迹(ｱﾄ)を晦(ｸﾗ)ます」
●H23-2㈣書",
330,青史____,せいしかんかん,◆１,汗簡,,＊『不明』,"➡青史汗簡（せいしかんかん）
歴史書。〈漢字ペディア〉
★「青史」は、歴史のこと。
★「汗簡」は、文書･書籍の意。
★昔、まだ紙がなかったころには、竹で火を炙って青みと油(汗)を抜き、それに漆で記録したことからこのようにいう。
●H29-2㈣書",
331,精衛____,せいえいてんかい,◆１,塡海,填海,＊『山海経-北山』,"➡精衛塡海／精衛填海（せいえいてんかい）
不可能なことのために無駄な努力をするたとえ。〈漢字ペディア〉
★「精衛」は、海辺に棲むという古代中国の想像上の小鳥の名。
★「塡海」は、海をうずめる意。きわめて意志が固いことにも用いる。
★中国古代の伝説上の皇帝炎帝(ｴﾝﾃｲ)の娘女娃(ｼﾞｮｱ)が東海で溺れ死んでしまった。女娃は精衛という名の小鳥に化身して、西山の小石や小枝をくわえては、東海をうずめようとしたが、とうとうその効はなかったという伝説から。
類：塡海之志（てんかいのこころざし）
「精衛海(ｳﾐ)を塡(ｳｽﾞ)む」
●H11-3㈣書",
332,____不羈,けんかいふき,◆１,狷介,,＊『藤島武二-画室の言葉』,"➡狷介不羈（けんかいふき）
自分の意思を守り通し、何者にも束縛されないこと。〈漢検四字熟語辞典〉
★「狷介」は、かたく自己を守って、協調性に乏しいこと。
★「不羈」は、束縛できないこと。
●H14-2㈣書",
333,____敗素,せいしはいそ,◆１,斉紫,,＊『戦国策-燕策』,"➡斉紫敗素（せいしはいそ）
失敗を成功に、災いを福に転じることのたとえ。〈漢字ペディア〉
★「斉紫」は、中国の戦国時代の斉の国産出の紫染めの服地。
★「敗素」は、質の悪い白絹。
★世にもてはやされる紫色の絹も粗悪な白絹を染めたものである意。斉紫は敗素を染めただけで十倍の値になったという。
●H29-2㈣書",
334,披荊____,ひけいざんきょく,◆１,斬棘,,＊『後漢書-馮異伝』,"➡披荊斬棘／披荆斬棘（ひけいざんきょく）
困難を克服し前進すること。〈漢検四字熟語辞典〉
★いばら（荊棘）の道を斬り披(ﾋﾗ)いて前へ進むこと。
「荊(ｲﾊﾞﾗ)を披(ﾋﾗ)き棘(ｲﾊﾞﾗ)を斬(ｷ)る」
●H23-3㈣書／●R01-2㈣書",
335,貪夫____,たんぷじゅんざい,◆１,徇財,,＊『史記-伯夷伝』,"➡貪夫徇財（たんぷじゅんざい）
欲深い者は、金の為なら何でもするということ。〈漢検四字熟語辞典〉
★「貪夫」は、欲の深い男のこと。
★「徇財」は、命がけで金を求める、金のためなら命を捨てる意。
類：我利我利（がりがり）
「貪夫は財に徇ず」
●H29-3㈣書",
336,磑風____,がいふうしょうう,◆１,舂雨,,＊『事物原始-磨鎧』,"➡磑風舂雨（がいふうしょうう）
物事の前兆のたとえ。〈漢検四字熟語辞典〉
★「磑」は、石臼、碾き臼。
★「舂」は、きねを持って穀物をつくこと、うすで穀物をつくこと。
★羽蟻などの群れが、ひきうすのようにぐるぐる飛び回れば風の吹く兆しで、きねで臼をつくように上に下に飛ぶ場合は雨になる兆しである。
●R01-1㈣書",
337,____倒易,かんりとうえき,◆１,冠履,,＊『後漢書-楊賜伝』,"➡冠履倒易（かんりとうえき）
上下の順序が乱れること。〈漢検四字熟語辞典〉
★「冠履」は、かんむりと、くつのこと。
★「倒」は、さかさまになる。
★「易」は、いれかわる意。
★冠とくつを逆に身につける意。
類：冠履顚倒（かんりてんとう）／類：冠履倒置（かんりとうち）
●H23-1㈣書／●H28-2㈣書",
338,韜光____,とうこうかいせき,◆１,晦迹,晦跡,＊『太平御覧』,"➡韜光晦迹／韜光晦跡（とうこうかいせき）
才能などを包み隠して表面にあらわさないこと。〈漢検四字熟語辞典〉
★「韜」は、包む、包み隠す意。
★「光」は、人の才能などのたとえ。
★「晦」は、くらます、隠す意。
★「迹」は、跡(ｱﾄ)･痕跡の意。
★仏教では韜光晦迹(ﾄｳｺｳﾏｲｾｷ)と読み、高い境地に達した人が俗世を避けて人里離れたところに居る意。
類：韜光隠迹（とうこういんせき）／類：韜光養晦（とうこうようかい）／類：晦迹韜光（かいせきとうこう）
「光を韜(ﾂﾂ)み迹(ｱﾄ)を晦(ｸﾗ)ます」
●H23-2㈣書",
339,門巷____,もんこうてんあい,◆１,塡隘,填隘,＊『唐書-李邕伝』,"➡門巷塡隘／門巷填隘（もんこうてんあい）
人が多く集まりくる形容。〈漢検四字熟語辞典〉
★「門巷」は、門戸と、門に入る小道。
★門や門前の小道に人が多く集まり、そこが塡(ﾌｻ)がり隘(ｾﾏ)くなる意。
類：門巷塡集（もんこうてんしゅう）
●H09-1㈣書",
340,____兼道,しんやけんどう,◆１,晨夜,,＊『資治通鑑-漢紀』,"➡晨夜兼道（しんやけんどう）
昼夜の区別なく急行すること。仕事を急いで行うこと。〈漢検四字熟語辞典〉
★「晨夜」は、朝と夜、朝早くから夜遅くまで。
★「兼道」は、行程を倍にして行く、大急ぎで行くこと。
類：昼夜兼行（ちゅうやけんこう）
●H25-3㈣書／●H30-1㈣書",
341,金声____,きんせいぎょくしん,◆１,玉振,,＊『孟子-万章･下』,"➡金声玉振（きんせいぎょくしん）
才知と人徳を調和よく備えていること。また、偉大な人物として大成すること。始まりと終わりの整っているさまをいい、孟子が孔子の人格を賛美した言葉。〈漢検四字熟語辞典〉
★「金」は、鐘のこと。
★「声」は、鳴らす意。
★「玉」は、磬(ｹｲ)という石製の打楽器。
★「振」は、収める意。
★中国では、鐘を鳴らして音楽を始め、次に糸･竹の楽器を奏で、最後に磐を打ってしめくくった。
●H19-3㈣書／●H28-3㈣書",
342,衍曼____,えんまんりゅうらん,◆１,流爛,,＊『史記-司馬相如伝』,"➡衍曼流爛／衍漫流爛（えんまんりゅうらん）
悪が広くはびこり、世の中全体に広がっていくこと。〈漢検四字熟語辞典〉
★「衍曼」は、広がりはびこること。
★「流爛」は、布(ｼ)き散る、散り散りになる意。
●H10-1㈣書",
343,____艾酒,じゅっこうがいしゅ,◆１,朮羹,,＊『歳時広記-端午･上･金門歳節』,"➡朮羹艾酒（じゅっこうがいしゅ）
朮(ｵｹﾗ)でつくった羹(ｱﾂﾓﾉ)と艾(ﾖﾓｷﾞ)がはいった酒のこと。昔、洛陽の人たちが五月の節句を祝うためにつくった。〈漢検四字熟語辞典〉
●H24-2㈣書／●H29-1㈣書",
344,____斉駆,へいがせいく,◆１,並駕,"幷駕
并駕",＊『文心雕竜-附会』,"➡並駕斉駆／幷駕斉駆／并駕斉駆（へいがせいく）
力や能力に差がないこと。共に肩を並べて進み力に差がないことのたとえ。〈漢検四字熟語辞典〉
★「駕」は、馬車、乗り物の意。
★「斉駆」は、並んで馬を走らせること。
★二頭立ての馬車が足並みをそろえて走るということ。
類：方駕斉駆（ほうがせいく）／類：並駆斉駕（へいくせいが）／類：斉駆並駕（せいくへいが）
●H06-2㈣書",
345,乾端____,けんたんこんげい,◆１,坤倪,,＊『韓愈-南海神廟碑』,"➡乾端坤倪（けんたんこんげい）
天地の果てのこと。〈漢検四字熟語辞典〉
★「乾」は、天。
★「坤」は、大地。
★「倪」は、限りの意。
★天のはし、地の限りの意。
●H30-3㈣書",
346,昏定____,こんていしんせい,◆１,晨省,,＊『礼記-曲礼･上』,"➡昏定晨省（こんていしんせい）
親に孝行を尽くすこと。〈漢検四字熟語辞典〉
★「昏定」は、晩になると父母の寝所を整えること。
★「晨省」は、朝になると父母のご機嫌をうかがう意。
類：温凊定省（おんせいていせい）
「昏(ｸﾚ)に定めて晨(ｱｼﾀ)に省(ｶｴﾘ)みる」
●H26-1㈣書",
